Begrotingsjaar,VUO,HoofdstukRomeins,Hoofdstuknaam,Artikelnummer,Artikelnaam,StandOWB,StandO1,StandSBS,StandO2,Realisatie
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",3,De Nationale Ombudsman,19800,20650,0,21421,21932
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,199,199,0,199,439
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,4434,6918,0,6831,6801
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",4,Kanselarij der Nederlandse Orden,4434,6918,0,6831,6715
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,60,60,0,60,53
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,1908,1908,0,2382,2096
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",6,Kabinet van de Gouverneur van Aruba,1908,1908,0,2382,2096
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",7,Kabinet van de Gouverneur van Curaçao,200,200,0,200,121
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",7,Kabinet van de Gouverneur van Curaçao,2896,2896,0,2976,2607
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",7,Kabinet van de Gouverneur van Curaçao,2896,2896,0,2976,2607
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",8,Kabinet van de Gouverneur van Sint Maarten,75,75,0,75,92
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",8,Kabinet van de Gouverneur van Sint Maarten,2105,2124,0,2380,2133
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",8,Kabinet van de Gouverneur van Sint Maarten,2105,2124,0,2380,2133
2020,O,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",9,Kiesraad,0,0,0,0,1
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",9,Kiesraad,2465,3988,0,3091,2668
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",9,Kiesraad,2465,3103,0,2206,2637
2020,U,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",10,Nog onverdeeld,0,4118,0,0,0
2020,V,IIB,"Overige Hoge Colleges van Staat, Kabinetten en de Kiesraad",10,Nog onverdeeld,0,4118,0,0,0
2020,O,III,Algemene Zaken,1,Bevorderen eenheid regeringsbeleid,3983,4033,0,3953,3963
2020,U,III,Algemene Zaken,1,Bevorderen eenheid regeringsbeleid,65271,71328,0,69154,70313
2020,V,III,Algemene Zaken,1,Bevorderen eenheid regeringsbeleid,65271,71328,0,69154,70313
2020,O,III,Algemene Zaken,2,Kabinet van de Koning,2641,2784,0,2784,2716
2020,U,III,Algemene Zaken,2,Kabinet van de Koning,2641,2784,0,2784,2715
2020,V,III,Algemene Zaken,2,Kabinet van de Koning,2641,2784,0,2784,2715
2020,O,III,Algemene Zaken,3,Commissie van Toezicht op de Inlichtingen- en Veiligheidsdiensten,0,0,0,0,1
2020,U,III,Algemene Zaken,3,Commissie van Toezicht op de Inlichtingen- en Veiligheidsdiensten,2411,2542,0,2542,2168
2020,V,III,Algemene Zaken,3,Commissie van Toezicht op de Inlichtingen- en Veiligheidsdiensten,2411,2542,0,2542,2168
2020,O,IV,Koninkrijksrelaties,1,Versterken rechtsstaat,0,0,0,1304,1311
2020,U,IV,Koninkrijksrelaties,1,Versterken rechtsstaat,13643,12334,0,12979,12836
2020,V,IV,Koninkrijksrelaties,1,Versterken rechtsstaat,13643,12334,0,12979,12966
2020,O,IV,Koninkrijksrelaties,4,Bevorderen sociaal-economische structuur,0,0,0,0,11
2020,U,IV,Koninkrijksrelaties,4,Bevorderen sociaal-economische structuur,15838,61687,0,57239,56995
2020,V,IV,Koninkrijksrelaties,4,Bevorderen sociaal-economische structuur,15838,61687,0,57239,57677
2020,O,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,38516,38516,0,39624,47056
2020,U,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,28516,630866,0,661467,649573
2020,V,IV,Koninkrijksrelaties,5,Schuldsanering/lopende inschrijving/leningen,0,602350,0,632951,621056
2020,O,IV,Koninkrijksrelaties,6,Apparaat,0,0,0,1457,1063
2020,U,IV,Koninkrijksrelaties,6,Apparaat,23722,25193,0,28995,29879
2020,V,IV,Koninkrijksrelaties,6,Apparaat,23722,25193,0,28995,30779
2020,U,IV,Koninkrijksrelaties,7,Nog onverdeeld,1560,11679,0,7704,0
2020,V,IV,Koninkrijksrelaties,7,Nog onverdeeld,1560,11679,0,7704,0
2020,O,IV,Koninkrijksrelaties,8,Wederopbouw Bovenwindse Eilanden,0,0,0,14035,14036
2020,U,IV,Koninkrijksrelaties,8,Wederopbouw Bovenwindse Eilanden,0,25429,0,115265,102682
2020,V,IV,Koninkrijksrelaties,8,Wederopbouw Bovenwindse Eilanden,0,25429,0,115265,100802
2020,O,IXA,Nationale Schuld (Transactiebasis),1,Financiering staatsschuld,30015000,27098000,0,86319000,80524720
2020,U,IXA,Nationale Schuld (Transactiebasis),1,Financiering staatsschuld,35170500,34954000,0,34887328,34922300
2020,V,IXA,Nationale Schuld (Transactiebasis),1,Financiering staatsschuld,35170500,34954000,0,34887328,34922300
2020,O,IXA,Nationale Schuld (Transactiebasis),2,Kasbeheer,7771300,8051833,0,6432160,9006006
2020,U,IXA,Nationale Schuld (Transactiebasis),2,Kasbeheer,1531405,1531405,0,1831405,1949853
2020,V,IXA,Nationale Schuld (Transactiebasis),2,Kasbeheer,1531405,1531405,0,1831405,1949853
2020,O,IXB,Financiën,1,Belastingen,934075,667321,0,791000,842347
2020,U,IXB,Financiën,1,Belastingen,2944639,3236302,0,3379399,3365829
2020,V,IXB,Financiën,1,Belastingen,2864839,3179320,0,3675243,3953755
2020,O,IXB,Financiën,2,Financiele Markten,9155,8905,0,7109,6288
2020,U,IXB,Financiën,2,Financiele Markten,26608,37902,0,37646,54106
2020,V,IXB,Financiën,2,Financiele Markten,26608,37902,0,37646,70259
2020,O,IXB,Financiën,3,Financ. act. Publiek-Private sector,1816656,1983883,0,1553215,1544422
2020,U,IXB,Financiën,3,Financ. act. Publiek-Private sector,442176,1447676,0,1460241,407619
2020,V,IXB,Financiën,3,Financ. act. Publiek-Private sector,142176,3309336,0,3322073,2994511
2020,O,IXB,Financiën,4,Internationale Fin. Betrekkingen,52804,45349,0,47428,54917
2020,U,IXB,Financiën,4,Internationale Fin. Betrekkingen,103694,367260,0,219509,215673
2020,V,IXB,Financiën,4,Internationale Fin. Betrekkingen,912681,10688797,0,39476168,37500509
2020,O,IXB,Financiën,5,Exportkrediet- en investeringsverzekering,235954,756198,0,351944,319321
2020,U,IXB,Financiën,5,Exportkrediet- en investeringsverzekering,77244,1617488,0,464687,218600
2020,V,IXB,Financiën,5,Exportkrediet- en investeringsverzekering,10015244,22155488,0,18186787,19985792
2020,U,IXB,Financiën,6,BTW-Compensatiefonds,3426667,3430553,0,3607230,3564608
2020,V,IXB,Financiën,6,BTW-Compensatiefonds,3426667,3430553,0,3607230,3564608
2020,O,IXB,Financiën,9,Douane,605,605,0,605,1037
2020,U,IXB,Financiën,9,Douane,440852,430765,0,436856,425114
2020,V,IXB,Financiën,9,Douane,440852,430765,0,451853,440507
2020,U,IXB,Financiën,10,Nog onverdeeld,175432,460837,0,0,0
2020,V,IXB,Financiën,10,Nog onverdeeld,180362,465767,0,0,0
2020,O,IXB,Financiën,21,Centraal Apparaat,51837,52693,0,49182,55143
2020,U,IXB,Financiën,21,Centraal Apparaat,266049,275485,0,286951,282488
2020,V,IXB,Financiën,21,Centraal Apparaat,266049,275485,0,291344,288113
2020,O,J,Deltafonds,1,Investeren in waterveiligheid,172412,183311,0,186400,193910
2020,U,J,Deltafonds,1,Investeren in waterveiligheid,462448,449834,0,470341,451429
2020,V,J,Deltafonds,1,Investeren in waterveiligheid,1131383,884008,0,853104,280032
2020,O,J,Deltafonds,2,Investeren in zoetwatervoorziening,0,1520,0,1500,1500
2020,U,J,Deltafonds,2,Investeren in zoetwatervoorziening,27520,27679,0,25681,15802
2020,V,J,Deltafonds,2,Investeren in zoetwatervoorziening,33284,23914,0,37072,31038
2020,U,J,Deltafonds,3,"Beheer, Onderhoud en vervanging",133253,150416,0,145607,143892
2020,V,J,Deltafonds,3,"Beheer, Onderhoud en vervanging",127854,148036,0,141054,138955
2020,U,J,Deltafonds,4,Experimenteren cf. art. III Deltawet,13043,20290,0,72727,74384
2020,V,J,Deltafonds,4,Experimenteren cf. art. III Deltawet,8118,35489,0,136519,97742
2020,O,J,Deltafonds,5,Netwerkgebonden kosten en overige uitgaven,0,43986,0,43986,43988
2020,U,J,Deltafonds,5,Netwerkgebonden kosten en overige uitgaven,341207,328027,0,342213,341349
2020,V,J,Deltafonds,5,Netwerkgebonden kosten en overige uitgaven,350337,327010,0,341977,341416
2020,O,J,Deltafonds,6,Bijdrage ten laste van begroting Hoofdstuk XII,932239,826551,0,834333,834392
2020,O,J,Deltafonds,7,Investeren in Waterkwaliteit,332,717,0,717,389
2020,U,J,Deltafonds,7,Investeren in Waterkwaliteit,127512,79839,0,63757,52556
2020,V,J,Deltafonds,7,Investeren in Waterkwaliteit,144444,119969,0,149315,116294
2020,U,V,Buitenlandse Zaken,1,Versterkte internationale rechtsorde,125788,126941,0,131694,124879
2020,V,V,Buitenlandse Zaken,1,Versterkte internationale rechtsorde,111696,112506,0,121284,105565
2020,O,V,Buitenlandse Zaken,2,Veiligheid en stabiliteit,1242,1242,0,1242,0
2020,U,V,Buitenlandse Zaken,2,Veiligheid en stabiliteit,283826,271337,0,241438,233297
2020,V,V,Buitenlandse Zaken,2,Veiligheid en stabiliteit,270933,275431,0,260952,229165
2020,O,V,Buitenlandse Zaken,3,Effectieve Europese samenwerking,693824,693824,0,801424,787047
2020,U,V,Buitenlandse Zaken,3,Effectieve Europese samenwerking,9069744,9184315,0,10011524,9905692
2020,V,V,Buitenlandse Zaken,3,Effectieve Europese samenwerking,8825395,8949027,0,9804146,9609669
2020,O,V,Buitenlandse Zaken,4,Consulaire dienstverlening en uitdragen Nederlandse waarden,50374,57949,0,29829,21241
2020,U,V,Buitenlandse Zaken,4,Consulaire dienstverlening en uitdragen Nederlandse waarden,54198,85886,0,86251,80244
2020,V,V,Buitenlandse Zaken,4,Consulaire dienstverlening en uitdragen Nederlandse waarden,51873,76137,0,82500,78029
2020,U,V,Buitenlandse Zaken,6,Nog onverdeeld,3027,5000,0,0,0
2020,V,V,Buitenlandse Zaken,6,Nog onverdeeld,3027,5000,0,0,0
2020,O,V,Buitenlandse Zaken,7,Apparaat,41450,54250,0,50350,54434
2020,U,V,Buitenlandse Zaken,7,Apparaat,814826,897228,0,848053,806524
2020,V,V,Buitenlandse Zaken,7,Apparaat,814826,897228,0,848053,806524
2020,O,VI,Justitie en Veiligheid,31,Politie,12658,15124,0,15124,14858
2020,U,VI,Justitie en Veiligheid,31,Politie,6264396,6452135,0,6500806,6494298
2020,V,VI,Justitie en Veiligheid,31,Politie,6263549,6451288,0,6509159,6655038
2020,O,VI,Justitie en Veiligheid,32,Rechtspleging en rechtsbijstand,168850,180850,0,163333,162187
2020,U,VI,Justitie en Veiligheid,32,Rechtspleging en rechtsbijstand,1552858,1633463,0,1629339,1630354
2020,V,VI,Justitie en Veiligheid,32,Rechtspleging en rechtsbijstand,1552858,1633463,0,1629339,1679085
2020,O,VI,Justitie en Veiligheid,33,Veiligheid en criminaliteitsbestrijding,1252175,1249336,0,1145911,857398
2020,U,VI,Justitie en Veiligheid,33,Veiligheid en criminaliteitsbestrijding,816616,1001539,0,911636,895192
2020,V,VI,Justitie en Veiligheid,33,Veiligheid en criminaliteitsbestrijding,816616,1002039,0,920136,855920
2020,O,VI,Justitie en Veiligheid,34,Straffen en beschermen,87635,83774,0,103499,105896
2020,U,VI,Justitie en Veiligheid,34,Straffen en beschermen,2755868,2949544,0,3060282,3050437
2020,V,VI,Justitie en Veiligheid,34,Straffen en beschermen,2755868,2949544,0,3060282,2811367
2020,O,VI,Justitie en Veiligheid,36,Contraterrorisme en nationaal veiligheidsbeleid,2000,2000,0,2000,640
2020,U,VI,Justitie en Veiligheid,36,Contraterrorisme en nationaal veiligheidsbeleid,266427,266659,0,348612,337348
2020,V,VI,Justitie en Veiligheid,36,Contraterrorisme en nationaal veiligheidsbeleid,266427,266659,0,348612,349738
2020,O,VI,Justitie en Veiligheid,37,Migratie,3000,56341,0,67041,67295
2020,U,VI,Justitie en Veiligheid,37,Migratie,1236560,1521589,0,1462268,1455848
2020,V,VI,Justitie en Veiligheid,37,Migratie,1236560,1521589,0,1462268,1459838
2020,O,VI,Justitie en Veiligheid,91,Apparaat kerndepartement,20125,20475,0,20750,35182
2020,U,VI,Justitie en Veiligheid,91,Apparaat kerndepartement,448044,489898,0,524359,515502
2020,V,VI,Justitie en Veiligheid,91,Apparaat kerndepartement,446713,488567,0,523028,564152
2020,U,VI,Justitie en Veiligheid,92,Nog onverdeeld,32402,89130,0,2000,0
2020,V,VI,Justitie en Veiligheid,92,Nog onverdeeld,32402,89130,0,1500,0
2020,O,VI,Justitie en Veiligheid,93,Geheim,0,0,0,0,397
2020,U,VI,Justitie en Veiligheid,93,Geheim,3048,3048,0,3048,3249
2020,V,VI,Justitie en Veiligheid,93,Geheim,3048,3048,0,3048,3249
2020,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,1,Openbaar bestuur en democratie,21965,21965,0,23265,23363
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,1,Openbaar bestuur en democratie,59387,80613,0,75776,73195
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,1,Openbaar bestuur en democratie,59387,81498,0,76661,87968
2020,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,2,Nationale veiligheid,14714,14714,0,12514,15457
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,2,Nationale veiligheid,297861,302076,0,318979,321331
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,2,Nationale veiligheid,297861,302076,0,318979,321890
2020,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,3,Woningmarkt,472000,416418,0,448131,432243
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,3,Woningmarkt,4297396,4532349,0,4563641,4576687
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,3,Woningmarkt,4297396,4581831,0,4653138,4625815
2020,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,4,Energietransitie gebouwde omgeving en bouwkwaliteit,91,91,0,91,163
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,4,Energietransitie gebouwde omgeving en bouwkwaliteit,480942,643932,0,506841,508200
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,4,Energietransitie gebouwde omgeving en bouwkwaliteit,341942,428233,0,370292,390509
2020,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,5,Ruimtelijke ordening en omgevingswet,3824,3824,0,13629,14216
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,5,Ruimtelijke ordening en omgevingswet,124755,114369,0,122843,124673
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,5,Ruimtelijke ordening en omgevingswet,122524,112138,0,120612,125718
2020,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,6,Overheidsdienstverlening en informatiesamenleving,423,1246,0,10029,10826
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,6,Overheidsdienstverlening en informatiesamenleving,169975,181069,0,196846,190203
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,6,Overheidsdienstverlening en informatiesamenleving,169975,181069,0,196846,211807
2020,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,7,Werkgevers- en bedrijfsvoeringsbeleid,450,450,0,2200,2426
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,7,Werkgevers- en bedrijfsvoeringsbeleid,34343,37037,0,39761,36415
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,7,Werkgevers- en bedrijfsvoeringsbeleid,34343,37037,0,39761,39149
2020,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,9,Uitvoering Rijksvastgoedbeleid,121690,113090,0,169731,169771
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,9,Uitvoering Rijksvastgoedbeleid,128168,121757,0,129663,122909
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,9,Uitvoering Rijksvastgoedbeleid,128168,121757,0,129663,128909
2020,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,10,Groningen versterken en perspectief,0,75000,0,215000,137761
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,10,Groningen versterken en perspectief,0,177589,0,400298,371232
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,10,Groningen versterken en perspectief,0,177189,0,410239,710732
2020,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,11,Centraal apparaat,19292,64341,0,107999,98747
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,11,Centraal apparaat,401762,477298,0,592091,599980
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,11,Centraal apparaat,401762,477298,0,592091,634269
2020,O,VII,Binnenlandse Zaken en Koninkrijksrelaties,12,Algemeen,0,13200,0,17260,17269
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,12,Algemeen,21235,34614,0,42749,36480
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,12,Algemeen,21235,34614,0,42749,35929
2020,U,VII,Binnenlandse Zaken en Koninkrijksrelaties,13,Nog onverdeeld,0,54904,0,0,0
2020,V,VII,Binnenlandse Zaken en Koninkrijksrelaties,13,Nog onverdeeld,0,54904,0,0,0
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",1,Primair onderwijs,26961,26961,0,37235,26681
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",1,Primair onderwijs,11685628,12398406,0,12228485,12226291
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",1,Primair onderwijs,11715269,12428047,0,12618697,12603439
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,7391,7391,0,7391,6507
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,8746746,9093557,0,9144402,9135685
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,8764430,9111241,0,9470626,9265679
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,4000,4000,0,4900,5082
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,4680116,4820969,0,4865842,4864049
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,4413277,4659008,0,4966623,4993746
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",6,Hoger beroepsonderwijs,1213,1213,0,1701,2211
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",6,Hoger beroepsonderwijs,3416799,3512213,0,3512611,3511341
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",6,Hoger beroepsonderwijs,3476868,3570267,0,3766323,3773125
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,16,16,0,16,15
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,5202998,5415953,0,5419627,5418229
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,5297994,5566738,0,5742919,5730555
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",8,Internationaal onderwijsbeleid,99,99,0,99,10
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",8,Internationaal onderwijsbeleid,12830,12989,0,12903,12810
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",8,Internationaal onderwijsbeleid,12810,12969,0,21537,21359
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,9000,9000,0,9000,6409
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,167519,172304,0,157892,155273
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,167519,182702,0,157892,173761
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",11,Studiefinanciering,936149,945676,0,1025676,1051508
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",11,Studiefinanciering,5221098,5323744,0,5178858,5171220
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",11,Studiefinanciering,5221098,5323744,0,5178858,5171220
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",12,Tegemoetkoming onderwijsbijdrage en schoolkosten,3872,3279,0,3279,2353
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",12,Tegemoetkoming onderwijsbijdrage en schoolkosten,77439,74876,0,74876,69366
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",12,Tegemoetkoming onderwijsbijdrage en schoolkosten,77439,74876,0,74876,69366
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",13,Lesgelden,226628,244236,0,254236,252994
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",13,Lesgelden,13416,13780,0,13780,13664
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",13,Lesgelden,13416,13780,0,13780,13664
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",14,Cultuur,494,494,0,4924,5447
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",14,Cultuur,1005094,1311096,0,1358000,1356245
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",14,Cultuur,2353015,2718783,0,2915224,2864257
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",15,Media,147854,160200,0,161072,156886
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",15,Media,1023125,1093483,0,1094572,1084670
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",15,Media,1023125,1093483,0,1094572,1115495
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",16,Onderzoek en wetenschappen,101,101,0,155,154
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",16,Onderzoek en wetenschappen,1172446,1180335,0,1149772,1149725
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",16,Onderzoek en wetenschappen,1213270,1221159,0,1191161,1211339
2020,O,VIII,"Onderwijs, Cultuur en Wetenschap",25,Emancipatie,0,0,0,0,35
2020,U,VIII,"Onderwijs, Cultuur en Wetenschap",25,Emancipatie,15167,14197,0,14249,12014
2020,V,VIII,"Onderwijs, Cultuur en Wetenschap",25,Emancipatie,5626,3675,0,4587,3764
